siren,SURFACE,VOLUME (m3∙ha-1),STOCK_CARBONE (tC),carbonDensity,PRODUCTION (m3∙ha-1∙an-1),PRELEVEMENT (m3∙ha-1∙an-1),MORTALITE (m3∙ha-1∙an-1),TX_PRELEV,BILAN_M3 (m3∙ha-1∙an-1),BILAN_CARB (tC∙an-1),BILAN_CARB (tC∙ha-1∙an-1),BILAN_CO2 (tCO2∙an-1),BILAN_CO2_HA (tCO2∙ha-1∙an-1),Fexp (VOL -> CARB),
200068682,37.8,168.5083947,2047.756067,54.17344094,12.37588855,8.20555535,0.499704117,0.690925221,3.670629082,39.82838892,1.053661082,-146.037426,-3.863423969,0.321488084,
200068757,63.6,168.5083947,3445.430844,54.17344094,12.37588855,8.20555535,0.499704117,0.690925221,3.670629082,67.01284484,1.053661082,-245.7137644,-3.863423969,0.321488084,
200068765,1.6,174.4933166,82.87494954,51.79684346,17.95437798,14.11320237,0.225034212,0.796036365,3.616141394,1.632900947,1.020563092,-5.987303473,-3.742064671,0.296841418,
200068765,1.6,174.4933166,82.87494954,51.79684346,17.95437798,14.11320237,0.225034212,0.796036365,3.616141394,1.632900947,1.020563092,-5.987303473,-3.742064671,0.296841418,
200068765,1.6,174.4933166,82.87494954,51.79684346,17.95437798,14.11320237,0.225034212,0.796036365,3.616141394,1.632900947,1.020563092,-5.987303473,-3.742064671,0.296841418,
200068773,40.4,168.5083947,2188.607014,54.17344094,12.37588855,8.20555535,0.499704117,0.690925221,3.670629082,42.56790773,1.053661082,-156.0823283,-3.863423969,0.321488084,
200068781,54.2,174.4933166,2807.388916,51.79684346,17.95437798,14.11320237,0.225034212,0.796036365,3.616141394,55.31451959,1.020563092,-202.8199051,-3.742064671,0.296841418,
200068799,115.6344184,169.6487393,6161.129668,53.17309227,11.68950252,8.257953269,0.806167032,0.757232234,2.625382216,116.6116941,1.006407056,-427.5762116,-3.690159204,0.31279512,
200068807,27.3,174.4933166,1414.053827,51.79684346,17.95437798,14.11320237,0.225034212,0.796036365,3.616141394,27.86137241,1.020563092,-102.1583655,-3.742064671,0.296841418,
200068815,36.2,174.4933166,1875.045733,51.79684346,17.95437798,14.11320237,0.225034212,0.796036365,3.616141394,36.94438393,1.020563092,-135.4627411,-3.742064671,0.296841418,
200068831,6.2,174.4933166,321.1404295,51.79684346,17.95437798,14.11320237,0.225034212,0.796036365,3.616141394,6.32749117,1.020563092,-23.20080096,-3.742064671,0.296841418,
200068856,47.2,161.7097815,2514.868189,50.68478063,11.14247537,7.87151042,0.768441282,0.721796458,2.502523664,47.5989073,0.959310784,-174.5293268,-3.517472876,0.298157421,
200068864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
200068872,108.2,160.9455517,5657.327956,52.28584062,12.85827091,6.528727444,0.410754629,0.524500414,5.918788838,207.4478571,1.917263005,-760.6421428,-7.029964351,0.32486664,
200068880,368.7,160.9455517,19277.78944,52.28584062,12.85827091,6.528727444,0.410754629,0.524500414,5.918788838,706.8948699,1.917263005,-2591.947856,-7.029964351,0.32486664,
200068914,25.1,156.4183117,1300.100771,46.43143338,16.09456193,12.65127703,0.201723895,0.713578415,3.24156101,25.61613361,0.914847393,-93.92582323,-3.354440442,0.266092904,
200068922,500.1,174.4933166,25903.60142,51.79684346,17.95437798,14.11320237,0.225034212,0.796036365,3.616141394,510.3836023,1.020563092,-1871.406542,-3.742064671,0.296841418,
200068930,251.8,174.4933166,13042.44518,51.79684346,17.95437798,14.11320237,0.225034212,0.796036365,3.616141394,256.9777866,1.020563092,-942.2518841,-3.742064671,0.296841418,
200068948,1159.2,174.4933166,60042.90094,51.79684346,17.95437798,14.11320237,0.225034212,0.796036365,3.616141394,1183.036736,1.020563092,-4337.801366,-3.742064671,0.296841418,
200068955,1459.6,160.9455517,76316.41298,52.28584062,12.85827091,6.528727444,0.410754629,0.524500414,5.918788838,2798.437082,1.917263005,-10260.93597,-7.029964351,0.32486664,
200068963,151.9,160.9455517,7942.219191,52.28584062,12.85827091,6.528727444,0.410754629,0.524500414,5.918788838,291.2322504,1.917263005,-1067.851585,-7.029964351,0.32486664,
200068989,620.9,160.1679117,32464.27844,52.03321134,12.79614366,6.497182618,0.408769987,0.521966188,5.89019105,1190.4286,1.907999373,-4364.904866,-6.995997701,0.323296983,
200068997,35.6,174.4933166,1843.967627,51.79684346,17.95437798,14.11320237,0.225034212,0.796036365,3.616141394,36.33204608,1.020563092,-133.2175023,-3.742064671,0.296841418,
200069003,301.4,168.5083947,16327.8751,54.17344094,12.37588855,8.20555535,0.499704117,0.690925221,3.670629082,317.5734502,1.053661082,-1164.435984,-3.863423969,0.321488084,
200069029,259.1,169.9933561,13805.13449,53.2811057,11.71324805,8.274728103,0.807804644,0.758770441,2.630715299,261.2897644,1.008451426,-958.0624695,-3.697655228,0.313430518,
200069037,406.9,169.9933561,21680.08191,53.2811057,11.71324805,8.274728103,0.807804644,0.758770441,2.630715299,410.3388851,1.008451426,-1504.575912,-3.697655228,0.313430518,
200069052,27.5,168.5083947,1489.769626,54.17344094,12.37588855,8.20555535,0.499704117,0.690925221,3.670629082,28.97567977,1.053661082,-106.2441591,-3.863423969,0.321488084,
200069060,0.8,168.5083947,43.33875275,54.17344094,12.37588855,8.20555535,0.499704117,0.690925221,3.670629082,0.842928866,1.053661082,-3.090739175,-3.863423969,0.321488084,
200069086,427.9,151.6551681,22373.1112,49.26770493,12.11604307,6.1518647,0.387044324,0.494224274,5.577134049,820.3968398,1.806591361,-3008.121746,-6.624168325,0.306114114,
200069094,340.1,168.2852333,17616.10646,49.95402722,17.31560123,13.61108609,0.217027996,0.767715166,3.487487143,347.0935076,0.984253732,-1272.676194,-3.60893035,0.286280461,
200069102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
200069110,3,174.4933166,155.3905304,51.79684346,17.95437798,14.11320237,0.225034212,0.796036365,3.616141394,3.061689276,1.020563092,-11.22619401,-3.742064671,0.296841418,
200069128,3.4,174.4933166,176.1092678,51.79684346,17.95437798,14.11320237,0.225034212,0.796036365,3.616141394,3.469914513,1.020563092,-12.72301988,-3.742064671,0.296841418,
200069128,3.4,174.4933166,176.1092678,51.79684346,17.95437798,14.11320237,0.225034212,0.796036365,3.616141394,3.469914513,1.020563092,-12.72301988,-3.742064671,0.296841418,
200069136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
200069144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
200069151,2.9,174.4933166,150.210846,51.79684346,17.95437798,14.11320237,0.225034212,0.796036365,3.616141394,2.959632967,1.020563092,-10.85198754,-3.742064671,0.296841418,
200069169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
200069177,19.6,174.4933166,1015.218132,51.79684346,17.95437798,14.11320237,0.225034212,0.796036365,3.616141394,20.0030366,1.020563092,-73.34446754,-3.742064671,0.296841418,
200069185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
200069193,366.6,163.974216,18988.72281,48.67433872,16.87202186,13.26240648,0.21146832,0.748048358,3.398147055,374.1384295,0.959039785,-1371.840908,-3.516479212,0.278946722,
200069227,290.6,160.9455517,15194.26529,52.28584062,12.85827091,6.528727444,0.410754629,0.524500414,5.918788838,557.1566292,1.917263005,-2042.907641,-7.029964351,0.32486664,
200069235,152.7,169.9933561,8136.02484,53.2811057,11.71324805,8.274728103,0.807804644,0.758770441,2.630715299,153.9905327,1.008451426,-564.6319533,-3.697655228,0.313430518,
200069250,563,168.5083947,30499.64725,54.17344094,12.37588855,8.20555535,0.499704117,0.690925221,3.670629082,593.2111894,1.053661082,-2175.107694,-3.863423969,0.321488084,
200069268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
200069300,55.1,174.4933166,2854.006075,51.79684346,17.95437798,14.11320237,0.225034212,0.796036365,3.616141394,56.23302637,1.020563092,-206.1877634,-3.742064671,0.296841418,
200069383,50.5,174.4933166,2615.740595,51.79684346,17.95437798,14.11320237,0.225034212,0.796036365,3.616141394,51.53843615,1.020563092,-188.9742659,-3.742064671,0.296841418,
200069383,50.5,174.4933166,2615.740595,51.79684346,17.95437798,14.11320237,0.225034212,0.796036365,3.616141394,51.53843615,1.020563092,-188.9742659,-3.742064671,0.296841418,
200069391,725.1,160.9455517,37912.46304,52.28584062,12.85827091,6.528727444,0.410754629,0.524500414,5.918788838,1390.207405,1.917263005,-5097.427151,-7.029964351,0.32486664,
200069409,359,160.9455517,18770.61678,52.28584062,12.85827091,6.528727444,0.410754629,0.524500414,5.918788838,688.2974188,1.917263005,-2523.757202,-7.029964351,0.32486664,
200069417,754.2,174.4933166,39065.17934,51.79684346,17.95437798,14.11320237,0.225034212,0.796036365,3.616141394,769.708684,1.020563092,-2822.265175,-3.742064671,0.296841418,
200069425,212.8,169.5939356,11338.21929,53.15591513,11.68572632,8.255285603,0.805906606,0.756987616,2.624534107,214.5984634,1.006081944,-786.8610325,-3.688967128,0.312694074,
200069433,52.7,168.5083947,2854.940337,54.17344094,12.37588855,8.20555535,0.499704117,0.690925221,3.670629082,55.52793904,1.053661082,-203.6024432,-3.863423969,0.321488084,
200069441,5.5,168.5083947,297.9539252,54.17344094,12.37588855,8.20555535,0.499704117,0.690925221,3.670629082,5.795135953,1.053661082,-21.24883183,-3.863423969,0.321488084,
200069458,102.8,169.9933561,5477.297666,53.2811057,11.71324805,8.274728103,0.807804644,0.758770441,2.630715299,103.6688066,1.008451426,-380.1189574,-3.697655228,0.313430518,
200069482,254.2,169.9933561,13544.05707,53.2811057,11.71324805,8.274728103,0.807804644,0.758770441,2.630715299,256.3483524,1.008451426,-939.9439589,-3.697655228,0.313430518,
200069516,17.9,169.9933561,953.731792,53.2811057,11.71324805,8.274728103,0.807804644,0.758770441,2.630715299,18.05128052,1.008451426,-66.18802858,-3.697655228,0.313430518,
200069524,45.7,169.9933561,2434.946531,53.2811057,11.71324805,8.274728103,0.807804644,0.758770441,2.630715299,46.08623016,1.008451426,-168.9828439,-3.697655228,0.313430518,
200069532,352.9,169.9933561,18802.9022,53.2811057,11.71324805,8.274728103,0.807804644,0.758770441,2.630715299,355.8825081,1.008451426,-1304.90253,-3.697655228,0.313430518,
200069540,72.8,168.5083947,3943.8265,54.17344094,12.37588855,8.20555535,0.499704117,0.690925221,3.670629082,76.7065268,1.053661082,-281.2572649,-3.863423969,0.321488084,
200069565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
200069581,314.5,174.4933166,16290.10727,51.79684346,17.95437798,14.11320237,0.225034212,0.796036365,3.616141394,320.9670924,1.020563092,-1176.879339,-3.742064671,0.296841418,
200069599,335.1,172.5666521,17357.12224,51.22492964,17.75613507,13.95737173,0.222549501,0.787246946,3.57621384,341.9906921,1.009294565,-1253.965871,-3.700746738,0.293563849,
200069615,231.9,168.5083947,12562.82095,54.17344094,12.37588855,8.20555535,0.499704117,0.690925221,3.670629082,244.344005,1.053661082,-895.9280184,-3.863423969,0.321488084,
200069623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
200069631,894.1,174.4933166,46311.55774,51.79684346,17.95437798,14.11320237,0.225034212,0.796036365,3.616141394,912.4854606,1.020563092,-3345.780022,-3.742064671,0.296841418,
200069649,297.3,174.4933166,15399.20156,51.79684346,17.95437798,14.11320237,0.225034212,0.796036365,3.616141394,303.4134073,1.020563092,-1112.515827,-3.742064671,0.296841418,
200069656,32,174.4933166,1657.498991,51.79684346,17.95437798,14.11320237,0.225034212,0.796036365,3.616141394,32.65801894,1.020563092,-119.7460695,-3.742064671,0.296841418,
200069664,63.9,168.5083947,3461.682876,54.17344094,12.37588855,8.20555535,0.499704117,0.690925221,3.670629082,67.32894317,1.053661082,-246.8727916,-3.863423969,0.321488084,
200069672,480.5,169.9933561,25601.57129,53.2811057,11.71324805,8.274728103,0.807804644,0.758770441,2.630715299,484.5609101,1.008451426,-1776.723337,-3.697655228,0.313430518,
200069672,480.5,169.9933561,25601.57129,53.2811057,11.71324805,8.274728103,0.807804644,0.758770441,2.630715299,484.5609101,1.008451426,-1776.723337,-3.697655228,0.313430518,
200069698,250.1,168.5083947,13548.77758,54.17344094,12.37588855,8.20555535,0.499704117,0.690925221,3.670629082,263.5206367,1.053661082,-966.2423346,-3.863423969,0.321488084,
200069722,69.7,169.9933561,3713.693067,53.2811057,11.71324805,8.274728103,0.807804644,0.758770441,2.630715299,70.28906438,1.008451426,-257.7265694,-3.697655228,0.313430518,
200069722,69.7,169.9933561,3713.693067,53.2811057,11.71324805,8.274728103,0.807804644,0.758770441,2.630715299,70.28906438,1.008451426,-257.7265694,-3.697655228,0.313430518,
200069730,95.6,169.9933561,5093.673705,53.2811057,11.71324805,8.274728103,0.807804644,0.758770441,2.630715299,96.4079563,1.008451426,-353.4958398,-3.697655228,0.313430518,
200069730,95.6,169.9933561,5093.673705,53.2811057,11.71324805,8.274728103,0.807804644,0.758770441,2.630715299,96.4079563,1.008451426,-353.4958398,-3.697655228,0.313430518,
200069748,170.3,144.369397,8821.002442,42.85481646,14.85479658,11.67674818,0.186185088,0.658611414,2.991863314,173.8018946,0.844376627,-637.2736134,-3.096047634,0.245595747,
200069755,871.4,147.880783,45135.76939,43.89714126,15.21609839,11.96075276,0.190713525,0.674630314,3.064632109,889.3186784,0.864913752,-3260.835154,-3.171350424,0.251569184,
200069763,699.3,152.984202,36221.53263,45.41204737,15.74121141,12.37352263,0.197295117,0.697912049,3.170393663,713.6797702,0.894762236,-2616.825824,-3.280794866,0.260250927,
200069821,7,169.9933561,372.9677399,53.2811057,11.71324805,8.274728103,0.807804644,0.758770441,2.630715299,7.05915998,1.008451426,-25.88358659,-3.697655228,0.313430518,
200069839,22.8,169.9933561,1214.80921,53.2811057,11.71324805,8.274728103,0.807804644,0.758770441,2.630715299,22.99269251,1.008451426,-84.30653919,-3.697655228,0.313430518,
200069847,44.8,169.9933561,2386.993535,53.2811057,11.71324805,8.274728103,0.807804644,0.758770441,2.630715299,45.17862387,1.008451426,-165.6549542,-3.697655228,0.313430518,
200069854,811.1,174.4933166,42012.41973,51.79684346,17.95437798,14.11320237,0.225034212,0.796036365,3.616141394,827.7787239,1.020563092,-3035.188654,-3.742064671,0.296841418,
200069912,18.2,160.9455517,951.6022994,52.28584062,12.85827091,6.528727444,0.410754629,0.524500414,5.918788838,34.89418669,1.917263005,-127.9453512,-7.029964351,0.32486664,
200069953,426.7,160.9455517,22310.36819,52.28584062,12.85827091,6.528727444,0.410754629,0.524500414,5.918788838,818.0961242,1.917263005,-2999.685789,-7.029964351,0.32486664,
200069961,130.354349,137.7899833,6815.686715,44.76336892,11.00832496,5.589425964,0.351658513,0.449039458,5.067240484,249.9235708,1.641422423,-916.3864263,-6.018548885,0.278127407,
200069995,272.2,174.4933166,14099.10079,51.79684346,17.95437798,14.11320237,0.225034212,0.796036365,3.616141394,277.7972736,1.020563092,-1018.590003,-3.742064671,0.296841418,
200070035,405.5,174.4933166,21003.62002,51.79684346,17.95437798,14.11320237,0.225034212,0.796036365,3.616141394,413.8383338,1.020563092,-1517.407224,-3.742064671,0.296841418,
200070043,313.3,174.4933166,16227.95106,51.79684346,17.95437798,14.11320237,0.225034212,0.796036365,3.616141394,319.7424167,1.020563092,-1172.388861,-3.742064671,0.296841418,
200070068,23.5,169.9933561,1252.105984,53.2811057,11.71324805,8.274728103,0.807804644,0.758770441,2.630715299,23.69860851,1.008451426,-86.89489785,-3.697655228,0.313430518,
200070092,670.3,174.4933166,34719.42417,51.79684346,17.95437798,14.11320237,0.225034212,0.796036365,3.616141394,684.0834406,1.020563092,-2508.305949,-3.742064671,0.296841418,
200070100,62.5,160.9455517,3267.865039,52.28584062,12.85827091,6.528727444,0.410754629,0.524500414,5.918788838,119.8289378,1.917263005,-439.372772,-7.029964351,0.32486664,
200070118,230.2,173.7353092,11923.63337,51.57183546,17.87638329,14.05189393,0.224056652,0.792578345,3.6004327,234.9336238,1.016129716,-861.4232872,-3.72580896,0.295551924,
200070126,1452.5,168.5083947,78686.92296,54.17344094,12.37588855,8.20555535,0.499704117,0.690925221,3.670629082,1530.442722,1.053661082,-5611.623315,-3.863423969,0.321488084,
200070142,28.5,169.9933561,1518.511512,53.2811057,11.71324805,8.274728103,0.807804644,0.758770441,2.630715299,28.74086563,1.008451426,-105.383174,-3.697655228,0.313430518,
200070159,23.1,160.9455517,1207.802918,52.28584062,12.85827091,6.528727444,0.410754629,0.524500414,5.918788838,44.28877541,1.917263005,-162.3921765,-7.029964351,0.32486664,
200070167,22.3,160.9455517,1165.974246,52.28584062,12.85827091,6.528727444,0.410754629,0.524500414,5.918788838,42.75496501,1.917263005,-156.768205,-7.029964351,0.32486664,
200070183,304.3,160.9455517,15910.5813,52.28584062,12.85827091,6.528727444,0.410754629,0.524500414,5.918788838,583.4231324,1.917263005,-2139.218152,-7.029964351,0.32486664,
200070183,304.3,160.9455517,15910.5813,52.28584062,12.85827091,6.528727444,0.410754629,0.524500414,5.918788838,583.4231324,1.917263005,-2139.218152,-7.029964351,0.32486664,
200070233,35.4,100.0226592,1850.918758,32.49402525,7.99101582,4.057401236,0.255271238,0.325960709,3.678343346,67.87111037,1.191519382,-248.860738,-4.368904399,0.201894522,
200070282,369.8,174.4933166,19154.47271,51.79684346,17.95437798,14.11320237,0.225034212,0.796036365,3.616141394,377.4042314,1.020563092,-1383.815515,-3.742064671,0.296841418,
200070290,11.6,168.5083947,628.4119149,54.17344094,12.37588855,8.20555535,0.499704117,0.690925221,3.670629082,12.22246856,1.053661082,-44.81571804,-3.863423969,0.321488084,
200070290,11.6,168.5083947,628.4119149,54.17344094,12.37588855,8.20555535,0.499704117,0.690925221,3.670629082,12.22246856,1.053661082,-44.81571804,-3.863423969,0.321488084,
200070308,71.3,168.5083947,3862.566339,54.17344094,12.37588855,8.20555535,0.499704117,0.690925221,3.670629082,75.12603518,1.053661082,-275.462129,-3.863423969,0.321488084,
200070308,71.3,168.5083947,3862.566339,54.17344094,12.37588855,8.20555535,0.499704117,0.690925221,3.670629082,75.12603518,1.053661082,-275.462129,-3.863423969,0.321488084,
200070316,17.5,168.5083947,948.0352164,54.17344094,12.37588855,8.20555535,0.499704117,0.690925221,3.670629082,18.43906894,1.053661082,-67.60991946,-3.863423969,0.321488084,
200070324,113.9,168.5083947,6170.354923,54.17344094,12.37588855,8.20555535,0.499704117,0.690925221,3.670629082,120.0119973,1.053661082,-440.0439901,-3.863423969,0.321488084,
200070332,408.5,168.5083947,22129.85062,54.17344094,12.37588855,8.20555535,0.499704117,0.690925221,3.670629082,430.4205522,1.053661082,-1578.208691,-3.863423969,0.321488084,
200070332,408.5,168.5083947,22129.85062,54.17344094,12.37588855,8.20555535,0.499704117,0.690925221,3.670629082,430.4205522,1.053661082,-1578.208691,-3.863423969,0.321488084,
200070340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
200070365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
200070365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
200070373,443.5,160.9455517,23188.77032,52.28584062,12.85827091,6.528727444,0.410754629,0.524500414,5.918788838,850.3061427,1.917263005,-3117.78919,-7.029964351,0.32486664,
200070407,38.9,174.4933166,2014.897211,51.79684346,17.95437798,14.11320237,0.225034212,0.796036365,3.616141394,39.69990428,1.020563092,-145.5663157,-3.742064671,0.296841418,
200070431,90.2,174.4933166,4672.07528,51.79684346,17.95437798,14.11320237,0.225034212,0.796036365,3.616141394,92.0547909,1.020563092,-337.5342333,-3.742064671,0.296841418,
200070449,44.1,169.9933561,2349.696761,53.2811057,11.71324805,8.274728103,0.807804644,0.758770441,2.630715299,44.47270788,1.008451426,-163.0665955,-3.697655228,0.313430518,
200070464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
