commune,epci
Rimaucourt,200069664
Noyers,200071843
Sainte-Foy-la-Longue,200044394
Pont-de-l'Isère,200073096
Saint-Émiland,200070530
Saint-Martin-sur-Écaillon,245901038
Cantaing-sur-Escaut,200068500
Mus,243000569
Lapenty,200069425
Cheylade,241500255
Saint-Urbain-Maconcourt,200044253
Bourthes,200069235
Marcilly-sur-Maulne,200072981
Sainte-Hélène,200069128
Virandeville,200067205
Luzillé,243700820
Mautes,200067593
Burgnac,248719288
Campeaux,246000848
Fargues-Saint-Hilaire,243301355
Mortain-Bocage,200069425
Montguers,200068229
Saint-Germain-des-Prés,242401024
Teilhet,200044469
Ayron,200069763
Rouvray,200067080
Saint-Aubin-sur-Aire,200066157
Sainte-Magnance,200039758
La Gacilly,200066785
Xures,245400759
La Chapelle-aux-Bois,200068757
Pléhédel,200067981
Coutansouze,200071389
Magné,200070035
Saint-Léger-Magnazeix,200071942
Périgné,200069755
Kerfot,200067981
Francheval,200041630
Caudrot,200044394
Panon,200072676
Sainte-Brigitte,245614433
Cette-Eygun,200067262
Grisy-les-Plâtres,200035970
La Chapelle-Villars,244200895
Lourdios-Ichère,200067262
Trouy,241800507
Compeyre,241200567
Hallivillers,200070969
Glux-en-Glenne,200067890
Germiny,245400510
Cessières,200043495
Lescar,200067254
Schirrhein,200067874
Marigné-Peuton,245300447
Plouézec,200067981
Chérence,249500513
Châlons-en-Champagne,200066876
Missy-lès-Pierrepont,240200576
Orincles,200069300
Bilwisheim,200067874
Chaumussay,200071587
Nozay,244400537
Arras-sur-Rhône,200040491
Levainville,200069953
Pomayrols,200068484
Domptail,200005957
Mézy-Moulins,200072031
Jablines,247700594
Bruniquel,200066884
Moissieu-sur-Dolon,243800844
Villeret,200040137
Saint-Étienne-Roilaye,246000749
Chuelles,200067668
Eancé,243500634
Beautor,200071785
Clermont-Ferrand,246300701
Plouhinec,242900629
Louesme,242101434
Cervens,200067551
Saint-Denis-d'Anjou,245300447
Aboncourt,245400510
Beugnon,200067304
Liffol-le-Petit,200068559
Saint-Étienne-à-Arnes,240800920
Bannay,200066850
Arcis-le-Ponsart,200067213
Fontaine-Couverte,200048551
Coren,200066660
Chassenon,200072049
Guyans-Durnes,242504181
Lugny-Champagne,200032514
Attignat-Oncin,247300668
Villeperrot,248900896
Argens-Minervois,200035863
Yssac-la-Tourette,200072098
Crest-Voland,200068997
Caupenne-d'Armagnac,243200409
Chennegy,241000447
Lupé,244200895
Anzin-Saint-Aubin,200033579
Salins,247700107
Cuguron,200072643
Juillé,200072700
Beauvernois,247100647
Couvignon,241000405
Huby-Saint-Leu,200044030
Gimouille,245804406
Maxou,200023737
Pommevic,248200016
Sus-Saint-Léger,200069482
Rioux-Martin,200070282
Montbrison-sur-Lez,200040681
Combrimont,200071066
Pommeret,200069391
Candas,200070951
Saint-Michel-sur-Savasse,200068781
Placé,200055887
Varces-Allières-et-Risset,200040715
Vulvoz,200026573
Saint-Gély-du-Fesc,200022986
Ternant,200070894
Banteux,200068500
Gavisse,245700695
Montmotier,200068757
Vecqueville,200044253
Clères,200070449
Monteils,200069383
Lamballe,200069391
Saint-Pierrevillers,200066173
Jegun,200066926
Laas,243200425
Châtenoy-le-Royal,247100589
Plougrescant,200065928
Lancié,200067817
Camaret-sur-Aigues,248400160
Bailleul-lès-Pernes,200069672
Tréflaouénan,200067072
Reviers,241400860
Le Poislay,200040772
Saint-Bohaire,200030385
Chassagnes,200073393
Billiers,200027027
Chartainvilliers,200033181
Blaringhem,200040947
Leschères,200026573
Théza,246600282
Fleury-la-Forêt,200070142
Bazoches-lès-Bray,200040251
Urville,200066710
Fleurat,200067510
Forest-en-Cambrésis,200043321
Milhac,244600482
Saint-Mandé,200054781
Le Pradet,248300543
Laluque,244000766
Saint-Jean-les-Deux-Jumeaux,200077055
Pechbusque,243100633
Augnax,200066926
Faucon,248400335
Orcières,200068096
Orain,200072825
Chavanay,244200895
Senlisse,200033173
Romeny-sur-Marne,240200584
Saint-Georges-sur-Renon,200069193
Mauprévoir,200070043
Epiry,200067692
Saint-Pierre-des-Bois,200040475
Villepail,200042182
Rugny,200039642
Champfleury,200067213
Vinax,200041689
Saint-Jean-d'Aigues-Vives,240900464
Louvilliers-en-Drouais,200040277
Vieilmoulin,200039055
Saint-Seine-sur-Vingeanne,200072825
Chonas-l'Amballan,200077014
Lentigny,200035731
Dromesnil,200071181
La Vallée-Mulâtre,200071983
Saint-Thomas,240200592
Champagné-le-Sec,200070035
Marcellus,200030674
Creney-près-Troyes,200069250
Saint-Germain-sur-Sarthe,200072700
Mazerolles,244000808
Béguios,200067106
Briarres-sur-Essonne,200071850
Fontenay-le-Marmion,200066728
Brousse-le-Château,241200914
Tréclun,200070902
Barfleur,200067205
Courry,200035129
Damery,200070977
Ohnenheim,200030526
Estoublon,200067437
Vernet-la-Varenne,200070407
Salles-sous-Bois,200040681
Boussay,200067635
Trilla,246600423
Le Favril,200043321
Peypin-d'Aigues,248400285
Précilhon,200067262
Nanteuil-le-Haudouin,246000871
Longchamps,200071843
Bougarber,200067254
Longueville,200018083
Arces,241700640
La Roche-Guyon,249500513
Narbéfontaine,200067650
Uckange,245701222
Saint-Julien-du-Serre,200073245
Mesnil-Follemprise,200070068
Chatonrupt-Sommermont,200044253
Nousty,200067296
Orcier,200067551
La Chaudière,200040509
Laurac-en-Vivarais,240700617
Lalœuf,200035772
Saint-Dos,200067288
Saint-Bauzille-de-Putois,243400736
Longecourt-en-Plaine,200000925
Bihucourt,200035442
Mézières-en-Gâtinais,200067676
Saint-Jean-Saint-Maurice-sur-Loire,200035731
Batilly,200070845
Breconchaux,242504447
Coulgens,200068914
La Barre-de-Monts,248500258
Heudebouville,200035665
Parenty,200069235
Barie,200044394
Brûlain,200041317
Grandchamp,200027308
Pouilly-sur-Serre,240200469
Saint-Soulan,243200599
Quincy-sous-le-Mont,240200501
Manziat,200071371
Saint-Germain-des-Grois,200068435
Laval-Roquecezière,200067163
La Bassée,245900410
Choisey,200010650
Fromezey,245501242
Villouxel,200068559
Mareil-Marly,200058519
Nans-sous-Sainte-Anne,200068070
La Berthenoux,243600350
Neuilly-l'Évêque,200072999
Avaux,200043156
Bulhon,246301097
Beaulieu-sur-Mer,200030195
Arrigas,243000270
Malauzat,200070753
Lussac-les-Châteaux,200070043
Rouxmesnil-Bouteilles,247600786
Maucomble,200070068
Orleix,200069300
La Trinité-Porhoët,200066777
Les Fessey,247000854
Verneuil,200067700
Jouy-sous-Thelle,246000707
Valeins,200069193
Cléguer,200042174
Naujac-sur-Mer,200070720
L'Écouvotte,242504447
Cornille,200040392
Liebsdorf,200066041
Vermand,240200493
Florange,245701222
Saint-Pierre-des-Ifs,200069532
Grassendorf,246700959
Digne-les-Bains,200067437
Poilley,200072452
Laires,200069037
Broxeele,200040954
Fontenilles,200023620
Sainte-Eulalie,241501139
Saint-Jean-de-Blaignac,243301454
Villard-Notre-Dame,243800745
Jaunay-Marigny,200069854
Montigny-aux-Amognes,200067908
Fagnières,200066876
Verrières-de-Joux,242500338
Domèvre-sur-Avière,200068757
Albi,248100737
Taurignan-Vieux,200067940
Buchy,200039907
Saint-Marcel-Paulel,243100732
Martignas-sur-Jalle,243300316
Willeman,200044030
Fulvy,200039642
Gandelu,200072031
Mastaing,200042190
Chartèves,200072031
Érone,200073138
Farinole,200073120
La Chaussée-sur-Marne,200034718
Sillans-la-Cascade,248300493
Pierregot,200070951
Malijai,200067437
Usson,200070407
Saint-Martial,200041689
Queudes,200066835
Heining-lès-Bouzonville,200067486
Montagny-lès-Buxy,247104094
Ilhet,246500573
Sospel,240600551
Rocroi,200067759
Vittonville,200041515
Bâgé-le-Châtel,200071371
Corpeau,200006682
Lizio,200066785
Fonroque,200040889
Cabanac-et-Villagrains,243301264
Arrènes,200067510
Le Tronquay,200066801
Saint-Palais,200067106
Vassens,200071991
Frémontiers,200071181
Le Plessis-Feu-Aussoux,200072874
Saint-Just,243500741
Magescq,244000865
Lubilhac,244301032
Avillers-Sainte-Croix,245501176
Muhlbach-sur-Bruche,246700306
Charnay,200068070
Mont-sur-Monnet,200069623
Champeaux,200039022
Prévillers,246000848
Maizières-lès-Vic,245701206
La Couarde-sur-Mer,241700459
Sus,200067288
Brécy,200072031
Englebelmer,248000747
Marcé-sur-Esves,200071587
Allemond,243800745
Augères,200067510
La Marolle-en-Sologne,244100780
Lisseuil,200072098
Saint-Martin-sur-Cojeul,200033579
La Bezole,200071926
Pisieu,243800844
Château-l'Hermitage,200073112
Boiry-Becquerelle,200033579
Le Lavandou,200027100
Goas,248200065
Beaumont Saint-Cyr,200069854
Saint-Arailles,243200607
Saint-Denœux,200044030
Hundsbach,200066041
Gondreville,246000871
Neuvillette,200070951
Quiévy,200030633
Saint-Christophe-en-Oisans,243800745
Saint-Maurice-sur-Adour,244000824
Saint-Étienne-de-Valoux,200040491
Pozières,248000747
Roure,200030195
Musculdy,200067106
Auterrive,200067288
Moïta,200015162
Chapeiry,200066793
Chisseaux,243700820
Ménil-Annelles,200043156
Souel,200034064
Serbonnes,248900896
Voué,200071777
Olcani,200042943
Arry,200070738
Capdenac,200067361
Lesme,200070316
Héricourt-en-Caux,200069847
Chaudenay,200070332
Maroncourt,200068369
Maisod,243900412
Sermoise,240200477
Aubagnan,200069649
Jaleyrac,241500271
Rebets,200070449
Audouville-la-Hubert,200042729
Jeux-lès-Bard,200071017
Monteneuf,200066785
Gomméville,242101434
Aigné,247200132
Préty,200069698
Wolxheim,246701064
Serrières,200072015
Connaux,200034692
Pont-Saint-Pierre,200070142
Villedieu-le-Château,200072072
Baons-le-Comte,247600620
Arabaux,200067791
Munster,246800585
La Répara-Auriples,242600252
Rocquemont,200070068
La Villeneuve-au-Châtelot,200006716
Plouarzel,242900074
La Forêt-le-Roi,249100595
Pontcey,247000367
Voillecomte,200068666
San-Damiano,200073252
Calleville-les-Deux-Églises,200068534
Wissembourg,246700926
Saint-Germain-sur-Bresle,200071181
Doucy-en-Bauges,200069110
Lesseux,200071066
Baudignécourt,200066108
Thourotte,246000772
Coingt,240200600
Migé,200067130
Corrombles,200071017
Pouligny-Saint-Pierre,243600319
Verlinghem,245900410
Le Plessis-Grammoire,244900015
Étrelles,200039022
Grand-Failly,200043693
Bussy-le-Repos,248900748
Molring,245701206
Fromelennes,240800821
Sazeray,243600350
Dieue-sur-Meuse,200066165
Loches,200071587
Saint-Valentin,200068880
Sapignies,200035442
Vareilles,200067510
Senuc,240800920
Thégra,200066371
Pacé,246100663
La Turbie,240600551
Lanfroicourt,200070589
Petiville,200010700
Montord,200071389
Fleury-sur-Andelle,200070142
Saint-Max,245400676
Cauvicourt,200066710
Foulayronnes,200035459
Crégy-lès-Meaux,200072130
Saint-Laurent-du-Cros,200068096
Rosières,240700302
Luppé-Violles,243200409
Saint-Aignan-de-Couptrain,200042182
Canavaggia,200073138
Saint-Philbert-des-Champs,241400878
Balaives-et-Butz,200041630
La Chapelle-aux-Lys,248500415
Saint-Maurice-de-Rémens,240100883
Plouédern,242900801
Chanteloup,200042604
Éloise,200070852
Courtils,200069425
Préfailles,200067346
Saint-Martin-l'Hortier,200070068
Boussac-Bourg,200067544
Le Moutherot,200041887
Lusseray,200069755
Flainval,245400759
Miremont,200068807
Oye-et-Pallet,200069565
Ruynes-en-Margeride,200066660
Saillat-sur-Vienne,200059400
Cléré-les-Pins,200072981
Saintines,200067965
Andolsheim,246800726
Gonneville-sur-Scie,200068534
Laleu,200071181
Saint-Sigismond,200033116
Vecoux,200068377
Bischoffsheim,246700744
Bussières,200070910
Ailleux,200065886
Nampty,200071181
Carelles,245300389
Calmoutier,200041861
Miraval-Cabardès,200042463
Biaudos,244000659
Reboursin,200068880
Le Fousseret,200068815
Krautwiller,200067874
Brinay,200070571
Merles-sur-Loison,200066173
Avillers,200070290
Siran,200066678
Bethoncourt,200065647
Édon,200070282
Saint-Just-et-le-Bézu,200043776
Les Granges-le-Roi,249100595
Uhart-Mixe,200067106
Malay-le-Petit,248900334
Saint-André-sur-Orne,200065597
Esquay-Notre-Dame,200066728
Le Cendre,246300701
Banon,200071025
Saint-Martin-d'Auxy,247104094
Golinhac,200067478
Montaud,243400017
Margès,200073096
Tosse,244000865
Nizy-le-Comte,240200576
Langoëlan,245614417
Voiscreville,200066405
Étrelles-sur-Aube,200070126
Void-Vacon,200066157
Wemaers-Cappel,200040947
Estrebay,200041622
Belmont-Sainte-Foi,244600532
Setques,246201016
Saint-Léger-sur-Vouzance,200071470
Saint-Martin-Osmonville,200070068
Chemy,200041960
Lalizolle,200071389
Mingoval,200069482
Lacres,200018083
Mont-d'Astarac,200072320
Chaligny,245400171
Saint-Sauveur-Gouvernet,200068229
La Bouteille,240200444
Dangé-Saint-Romain,248600413
Saint-Vite,200068930
Montbouton,249000241
Soublecause,200072106
Sauliac-sur-Célé,200067361
Fontclaireau,200072023
Saint-Lizier-du-Planté,243200599
Trouley-Labarthe,200072106
Orcines,246300701
La Chaussée,248600447
Le Mesnil-Aubert,200042604
Campigny,241400555
La Houssière,200071066
François,200041994
Mézel,200067437
La Tieule,200069268
Fouencamps,200070969
Villereau,244500484
Montot-sur-Rognon,200069664
Origny-Sainte-Benoite,200040426
Sussat,200071389
Avondance,200069235
Saint-Christol,200041465
Vaudancourt,246000707
Émerainville,200057958
Neuvy,200071140
Gueugnon,200070316
Charrin,200067882
Nonant,241400555
Recologne-lès-Rioz,247000706
Beaumont-en-Cambrésis,200030633
Mareil-le-Guyon,247800618
Ymeray,200069953
Trézelles,200071470
Giraumont,200070845
Gorges,200070951
Sainte-Engrâce,200067106
La Godefroy,200069425
Herry,200032514
Les Bordes,200070100
Saint-Félix-de-Sorgues,200067155
Brans,243900560
Vattetot-sous-Beaumont,247600505
Thiverval-Grignon,247800618
Luré,244200614
Haigneville,200067643
Saint-Aubin-les-Forges,200068088
Mauregny-en-Haye,240200576
La Celle-sous-Gouzon,200067544
Saint-Bris-le-Vineux,200067114
Béhorléguy,200067106
Domjean,200066389
Sierentz,200066058
La Celle-Guenand,200071587
Chaucenne,242500361
Miramas,200054807
Bléré,243700820
Les Poulières,200071066
Villeneuve-le-Roi,200054781
Billio,200067221
Saint-Brandan,200069409
Lengronne,200067023
Les Ventes,200071454
Saint-Romain-sur-Cher,200072064
Saint-Jean-Soleymieux,200065886
Mulhouse,200066009
Le Pont-de-Beauvoisin,247300528
Pas-de-Jeu,247900798
Arnac-la-Poste,200071942
Yviers,200070282
Aspres-lès-Corps,200068096
Gigny,200039642
Brasles,200072031
Chevigney-lès-Vercel,242504181
Theuville,200033181
La Devise,200041614
Monthureux-le-Sec,200068682
Trémouille,241501055
Désertines,200071082
Camplong-d'Aude,200035863
Savy-Berlette,200069482
Thonville,245700133
Montel-de-Gelat,200071215
Montaulieu,200068229
Armaillé,244900809
Betoncourt-Saint-Pancras,200041721
Villefranque,200067106
Verrières,200069250
Rousson,200066918
Buire,240200600
Louville-la-Chenard,200070159
Chemilly,247000367
Bertoncourt,200043156
Rots,200065597
Gigny,200012060
Laréole,200071314
Barzan,241700640
Gouesnach,242900660
Bésayes,200068781
Trèbes,200035715
Saint-Prix,200070530
Autrey,200005957
Les Haies,200077014
Méjannes-lès-Alès,200066918
Auvernaux,249100546
Brétigny-sur-Orge,200057859
Cugand,200070233
Festubert,200072460
Allaines,200037059
Bernay,200066413
Bouafle,200059889
Lieuran-Cabrières,243400355
Blagny,240800847
Issoudun-Létrieix,200067593
Saint-Sulpice-de-Roumagnac,200040400
Breteuil,200066462
Saint-Cyr-la-Campagne,200035665
Passy,200040293
Saint-Xandre,241700434
Gouhelans,200068294
Saint-Mesmin,200070126
Meylan,200040715
Riom-ès-Montagnes,241500255
Châteauneuf-de-Gadagne,248400319
Taillepied,200067205
Vaureilles,241200674
Esnes,200068500
Melesse,243500667
La Boisse,240100610
Chastreix,246300966
Saint-Léger-Vauban,200039758
Sainte-Néomaye,200041994
Mijoux,240100750
Marcq-en-Barœul,245900410
Notre-Dame-de-Bliquetuit,200010700
Avesnes-le-Comte,200069482
Jaudrais,200069912
Noyers,200039709
Biache-Saint-Vaast,200044048
Évriguet,200066777
Négrondes,242400752
Joncreuil,200040137
Lanthes,242101509
Bourigeole,200071926
Vallerange,200067502
Saint-Parize-le-Châtel,245801063
Omex,200069300
Vernoux-en-Gâtine,200041333
Nanthiat,242400752
Chalou-Moulineux,200017846
Saint-Maur-sur-le-Loir,242852465
Laix,245400262
Ayzieu,243200458
Maisoncelles-en-Gâtinais,200023919
Damigny,246100663
Les Billanges,200066512
Salles-sur-Garonne,200066819
Bouilhonnac,200035715
Villecroze,200040210
Murato,200073120
Ville-en-Selve,200067213
Terrasson-Lavilledieu,200041150
Cailla,200043776
Montrottier,200066587
Folschviller,200067502
Cauneille,200069417
Lansac,243301223
Bozas,200073096
Saint-Loup,248200016
Villegusien-le-Lac,200027308
Olizy-sur-Chiers,200066132
Saint-Clément-de-la-Place,244900015
Bacilly,200069425
Doissin,200068567
Norolles,241400878
Saint-Pardoux-d'Arnet,200067593
Vy-lès-Filain,200041853
Le Coteau,200035731
Winnezeele,200040947
Muille-Villette,200070985
Bémécourt,200066462
Croze,200044014
Capdenac-Gare,200067361
Ernestviller,200070746
Saint-Maime,200071025
Saint-Georges,248200057
Sidiailles,200049484
Tissey,200039642
Bousies,200043321
Bassanne,200044394
Grand-Rullecourt,200069482
Saint-André,243200599
La Pyle,242700607
Étreux,200071983
Vitry-lès-Nogent,200068658
Trieux,200070290
Dieffenbach-au-Val,246700777
Buvilly,200071595
Belfort-du-Quercy,244600532
Lagarrigue,200068922
Sourdeval-les-Bois,200067023
Chaleins,200070118
Les Alliés,242500320
Revigny,200071116
Claret,200022986
Mont-Louis,246600464
Verrières-le-Buisson,200056232
Saint-Justin,243200508
Bézu-la-Forêt,200071843
Monmarvès,200040889
Saint-Jean-d'Alcapiès,200067155
Crugey,200071207
Fresne-le-Plan,200070449
Praslay,200027308
Combressol,200066744
Saint-Loup,200041689
Corn,200067361
Saint-Gorgon,200005957
Bazouges-la-Pérouse,200070688
Frain,200068773
Saint-Mézard,243200391
Saint-Georges-de-Gréhaigne,200070670
Saint-Arnoult,246000848
Guéblange-lès-Dieuze,245701206
Saint-Urcize,200066660
Saint-Léger-du-Malzieu,200069185
Redessan,243000643
Chirens,243800984
Guîtres,200070092
Vraignes-en-Vermandois,200037059
Magnac-sur-Touvre,200071827
Ghyvelde,245900428
Gland,200039642
Allainville,200040277
